0.466365,0.123383,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.672023,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.214777,0.000351,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.624549,0.000809,6.3e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.56426,0.001221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.824342,0.000809,1e-06,0,1e-06,0,0,0,8e-06,1e-06,0,0,1,0,0,0,0,1,0
0.529266,0.951767,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.764022,0.101794,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.593038,0.906222,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0.111111
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.512281,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.754949,0.101794,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.841342,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.568598,0.000351,3.9e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.752963,0.101794,3.9e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.045518,0.951767,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.6293,0.001221,2.5e-05,0,0.000249,0.285714,1e-06,2e-06,0.000255,0.000245,0,1,0,0,0,0,0,1,0
0.734237,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.724033,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,1e-06,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0.111111
0.733183,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.592793,0.906222,3.8e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.63321,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.748442,0.001878,3e-06,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.001833,0.001878,1e-06,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.001833,0.001878,1e-06,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.778533,0.07596,5.2e-05,0,1e-06,0,0,0,2.5e-05,2e-06,0,1,0,0,0,0,1,0,0
0.597361,0.906222,3.8e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.739888,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.774134,0.07596,3.9e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.782749,0.07596,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.710133,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.561587,0.000809,2e-06,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.916982,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.846261,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.668418,0.725964,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.69744,0.000809,1e-06,0,1e-06,0,0,0,4e-06,1e-06,0,0,1,0,0,0,0,1,0
0.561282,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0,0,2e-06,0,0,0,5.4e-05,3e-06,0,0,1,0,0,0,0,1,0
0.817147,0.000336,3.8e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0,0,0,0,0,0,8e-06,0,0,0,1,0,0,0,0,1,0
0.877574,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.911575,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.755377,0.101794,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.793655,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,4.6e-05,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.754216,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.662507,0.000763,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.466365,0.123383,1.3e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.527601,0.000809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.854341,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.667654,0.000336,3.8e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.649875,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.317987,0.951767,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.542815,0.000336,4e-06,0,0,0,0,0,4e-06,0,0,1,0,0,0,0,0,0,0
0.779679,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.59872,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.783513,0.001878,2e-06,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.694874,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0.111111
0.626825,0.001221,1.9e-05,0,0.000381,0.142857,1e-06,3e-06,0.000401,0.000398,0,1,0,0,0,0,0,1,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.509959,0.123368,2.2e-05,0,0,0,0,0,4e-06,0,0,1,0,0,0,0,0,0,0
0.56924,0.271303,1e-06,0,0,0,0,0,8e-06,0,0,1,0,0,0,0,0,0,0
0.759684,0.101794,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.545977,0.000351,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.762342,0.101794,1.4e-05,0,1e-06,0,0,0,2.5e-05,2e-06,0,1,0,0,0,0,1,0,0
0.88237,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.781221,0.07596,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.898867,0.000336,3.8e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.503956,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.466365,0.123383,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0.000127,0,1e-06,0,0,0,2.5e-05,1e-06,0,0,1,0,0,0,0,1,0
0.835202,0.000351,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.081719,0.081731,5.1e-05,1e-06,0,0,0,1e-06,0,0,0,0,1,0,0,1,0,0,0
0.592824,0.906222,3.8e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.668418,0.40455,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.914294,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.276242,0.001221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.708361,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.887502,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.816781,0.000351,3.9e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.56064,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.783008,0.001237,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.770315,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.029587,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.589525,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.794877,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.658627,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.9775,0.951767,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.881148,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.081719,0.081731,0,0,0,0,0,1e-06,0,0,0,0,1,0,0,1,0,0,0
0.595344,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.561862,0.000336,5e-06,0,0,0,0,0,4e-06,0,0,1,0,0,0,0,0,0,0
0.761807,0.000336,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.525173,0.006764,0.000111,2e-06,1.4e-05,0,0,2e-06,6.7e-05,1.7e-05,0,1,0,0,0,0,1,0,0
0.523385,0.000763,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.457155,0.001237,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.623373,0.000809,1e-06,0,1e-06,0,0,0,4e-06,1e-06,0,0,1,0,0,0,0,1,0
0.659269,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.001833,0.001878,0,0,0,0,0,0,8e-06,0,0,0,1,0,0,0,0,1,0
0.001833,0.001878,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.531939,0.000351,4e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.770315,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.097972,0.951767,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.841495,0.000809,0,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
0.001833,0.001878,1e-06,0,0,0,0,0,4e-06,0,0,0,1,0,0,0,0,1,0
